id,fid,username,display_name,pfp_url,custody_address,verified_addresses,neynar_score,follower_count,following_count,is_pro_subscriber,power_badge,stats_fetched_at,created_at,updated_at,onboarding_tasks,onboarding_completed_at,quotient_score,quotient_rank,quotient_labels,quotient_updated_at,bio,url,location,twitter,github,primary_address,spam_label,fc_created_at,steemhunt_fetched_at,x_followers_count,x_following_count,x_verified,x_display_name,x_stats_fetched_at,is_blacklisted,plotlink_score,plotlink_tag
4cc73266-bd7a-47d3-8b06-e93d3e43487d,12239,alitiknazoglu,ali.base.eth 🟧,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/49d66dd8-c333-4a2c-b23a-2329bed2bb00/original,,"[""0x70d9b2084d24823789073d3732a327b2c18a7e6f"",""0x88b8e5606a99dce34753b2f4668e51fc05e62a28"",""0x45591fb7276156853e232b67bacb84fdd0aa0f76""]",0.97,3828,1230,true,false,2026-01-17 15:54:55.7+00,2026-01-17 15:54:55.759221+00,2026-02-24 15:10:58.440572+00,{},,0.7730,371,"[""Top Trader"",""Top Builder/Dev"",""Top Clanker Ecosystem Evangelist""]",2026-01-17 15:54:55.7+00,product guy | building @inflynce,,,alitiknazoglu,,0x88b8e5606a99dce34753b2f4668e51fc05e62a28,2,2025-07-16 10:09:07.455+00,,9068,1698,true,ali.base.eth,2026-02-24 15:10:58.394+00,false,64,Reader
50ec6f2d-0df0-448e-b71c-faf9b74d2ae0,263867,electraz.eth,Electraz,https://res.cloudinary.com/base-app/image/upload/f_auto/v1768821240/f70df8c1-ed0d-4a2a-8e77-22447aae6d82.png,,"[""0xbbb0fddaae4c30ef8e1520a1c73b5acd570f1f3e"",""0x47513dd8abbcffab1b4640a9ec07671de2939ac3""]",0.86,6102,3472,true,false,2026-02-11 19:20:33.038+00,2026-01-21 10:57:48.564961+00,2026-02-24 15:18:02.623601+00,{},,0.6040,5576,[],2026-02-11 19:20:33.038+00,"Crypto enthusiast🔎 II Memes😹 II Photography📸 II Aesthetic🖼 II VIBES✨ II Anime💠
Love much landscape     ⃢     nature 🌿

Interaction and support $BASED",https://zora.co/@electraz,,abdulnurazizah,,0x47513dd8abbcffab1b4640a9ec07671de2939ac3,2,2025-07-16 11:11:32.168+00,2026-02-15 05:54:18.379+00,1783,1647,true,Electraz.eth 🤍🖤,2026-02-24 15:18:02.581+00,false,64,Writer
6b0d3ce1-ba46-4c9d-be87-15536a162938,8106,project7,Project7,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/9716ffe0-f5a6-47bb-131c-6fa59e672300/original,0x854ec18289df348b2b7ab308684a6f11c919a5d0,"[""0x854ec18289df348b2b7ab308684a6f11c919a5d0"",""0x4d6823b083a7d03bce47d50e224903016353b6c8"",""0xa70b06a77d6a0a846a8c85d603049ab609757ef4"",""0x648a4da99134d27e3ae89f5f33bdd535edca720d""]",0.99,8978,1095,true,false,2026-03-16 19:38:48.774+00,2026-01-02 18:49:13.444083+00,2026-03-27 14:17:02.974564+00,"{""liked"":true,""followed"":true,""recasted"":true,""verified_at"":""2026-01-05T11:27:43.222Z""}",2026-01-05 11:27:43.222+00,0.7060,1234,"[""Top Trader"",""Top Builder/Dev"",""Top Clanker Ecosystem Evangelist""]",2026-03-21 07:17:53.721+00,"Web3 designer of Mint.club and Hunt.town | Vibe Coder of RoomMe.fun, ReviewMe.fun and Dropcast.xyz",,"geo:53.35,-6.26",heyproject7,,0xa70b06a77d6a0a846a8c85d603049ab609757ef4,2,2025-07-17 01:07:54.441+00,2026-03-27 14:17:02.902+00,2389,1047,true,project7,2026-03-27 07:28:33.943+00,false,64,Writer
d0a58eb5-95d4-4412-92fe-a05374bc3366,342433,ireside.eth,reside,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/d7df6e2b-40b0-455a-f9a9-dd4824a03b00/original,,"[""0xa5ec502a322dd8ed24f154c3a830475ca2d71e48"",""0x11ef20cfeb033a3513d75164175a2e2d68f9c396"",""0x9faa3ec166c29b95426d5bbb79d3b45ad51cd1c2"",""0x748961617e27df857f38ca1f2ebb473435c1ad09"",""0xa83b217855f8e590f20797bf6cd93bcf6d01d932""]",0.97,1772,369,true,false,2026-01-21 20:34:56.733+00,2026-01-21 20:34:56.806818+00,2026-02-24 15:25:54.31622+00,{},,0.6950,1490,[],2026-01-21 20:34:56.733+00,chief money (GBP) advisor @ myself | i build miniapps | dms open for real people,https://psycast,"geo:51.51,-0.13",0xreside,,0x9faa3ec166c29b95426d5bbb79d3b45ad51cd1c2,2,2025-07-17 07:56:31.893+00,,1045,322,true,reside,2026-02-24 15:25:54.268+00,false,64,Writer
e39f11ef-48e2-4ebc-b554-742363d09c4e,389389,leyonk,leyonk,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/29cff9f4-0b2f-4b54-654a-cfa06c2a2500/original,,"[""0x8b2a5d8590b48bb868034e08f9f24eff7b4452fa"",""0xfe705df883aebdaa6a1e86d5ecc895cab0307653"",""0x8ed7a78b52f4f4678e15ce0a8b4994f9c8ed3d7e"",""0xe2c14a66dd4cdba65428244d99791fa498428cbe""]",0.97,1563,573,true,false,2026-03-14 21:28:06.407+00,2026-01-19 11:31:30.817814+00,2026-03-15 14:31:15.968676+00,{},,0.6660,2369,[],2026-03-12 09:26:31.991+00,sedang mencari teman yang se frekuensi || shitpost || reply guy,https://zora.co/@leyz,"geo:-8.66,115.22",0xleyonk,,0xfe705df883aebdaa6a1e86d5ecc895cab0307653,2,2025-07-16 16:54:31.572+00,2026-03-14 21:28:06.407+00,1778,1508,true,leyonk とりあえずポチっとフォローしとく,2026-03-15 14:31:15.907+00,false,64,Writer
1e01f21f-438f-4bb3-b063-a6380bde2702,3652,aqueous,aqueous,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/6c3c30f9-217e-4a06-d289-043690c29500/original,,"[""0xbdddfb2ff21efcc00a2ca5a7d1fdc5798c98f07b"",""0x010a7030226b48929fcd5cef8a4fcb95b574a2d9"",""0x1a6efe61811c3887c07cdf952e8c51372628a9be""]",0.98,2473,1338,true,false,2026-02-02 16:00:21.803+00,2026-02-02 16:00:21.883402+00,2026-03-24 05:50:29.135657+00,{},,0.7380,687,"[""Top Trader"",""Top Clanker Ecosystem Evangelist""]",2026-02-02 16:00:21.803+00,"Watercolor artist gone digital maven, Queen high caller and pee-er of pants, and giver of 2+ cents.

https://thehug.xyz/artists/aqueous",,"geo:39.95,-75.17",aqueous_wc,,0x1a6efe61811c3887c07cdf952e8c51372628a9be,2,2025-07-16 10:56:18.563+00,,8425,2377,true,aqueous,2026-03-24 05:50:29.073+00,false,63,Writer
2fd87445-8bc3-4d32-a8e4-8d1a13bbc285,12756,fercaggiano,Fer 💙🙏🧡🧬,https://res.cloudinary.com/base-app/image/upload/f_auto/v1765290054/197ad93c-1d76-4728-bd20-215a9ed50e27.gif,,"[""0x3ac61447a75149ba67639100ecc92c76fb20941c"",""0xa28fd178c686beebd6818d6772e56f6e7a6ff5cc"",""0x366297ba6c540ac4816d6feb16fcaf3ae0656669"",""0xbf10eb8f9ab1783d3a301d5e0a28892d0f3989af""]",0.95,3179,719,true,false,2026-02-11 10:22:45.753+00,2026-02-11 10:22:45.818992+00,2026-03-02 10:19:03.760103+00,{},,0.7210,941,"[""Top Trader"",""Top Builder/Dev""]",2026-02-26 12:26:28.53+00,"Artist. Curator. Collector |
FID 12756 | fercaggiano.xyz | shop fercaggiano.com",https://fercaggiano.art,"geo:-23.16,-47.06",fercaggianoart,,0x366297ba6c540ac4816d6feb16fcaf3ae0656669,2,2025-07-16 12:41:52.582+00,,11245,2044,false,Fer Caggiano 🏳️‍🌈 🟦 🤝,2026-03-02 10:19:03.685+00,false,63,Writer
7e773005-3c40-47dd-a00b-2f4928a48cc4,528707,ghostbo4.eth,Ghost ( Builder Arc ),https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/87fc07b3-2e53-4d49-43d7-500884e3f400/original,,"[""0x3985c2be4100046cb20506ff60cde2039a505d3d"",""0xb89a3659fb9b7b48db60aef8c724970514a116f7"",""0xd4c2ddda6fc8a7f78bd1e1027ee0f9d55984b992""]",0.99,3934,1212,true,false,2026-01-29 11:31:01.198+00,2026-01-29 11:31:01.268264+00,2026-03-15 08:41:21.179661+00,{},,0.8500,96,"[""Top Trader"",""Top Builder/Dev"",""Top Clanker Ecosystem Evangelist""]",2026-03-15 08:41:21.122+00,Free Palestine 🇵🇸,,"geo:34.56,69.21",gghostbo4,,0xd4c2ddda6fc8a7f78bd1e1027ee0f9d55984b992,2,2025-07-16 10:49:17.744+00,,876,1331,true,Ghost,2026-03-15 08:37:26.477+00,false,63,Reader
8254f860-c7d0-473b-9448-e9cde09c7926,403455,ratmubaba,ratmubaba.eth,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/c12f7134-3cb2-4b07-c986-d0965bb52a00/original,,"[""0x3198edb222d3e57a6c30e6acb04eefd5b6d9b870"",""0x1901d15b1433cbb3687bfd56c758ba50791e0176"",""0x1f5a1271985fe06ef84067073cac4669b29e962e""]",0.97,2370,1331,true,false,2026-01-26 10:25:34.642+00,2026-01-26 10:25:34.708348+00,2026-02-24 15:30:30.788747+00,{},,0.7150,1041,[],2026-01-26 10:25:34.642+00,"Artificial Body / Human Intelligence (Above Average) Complete emotional control, mastering anger Steps back to analyze situations objectively",https://base.app/invite/friends/WJNN4437,"geo:41.01,28.98",ratmubaba,,0x1901d15b1433cbb3687bfd56c758ba50791e0176,2,2025-07-16 15:48:34.173+00,2026-01-26 10:26:00.823+00,280,1191,true,ratmubaba.base.eth,2026-02-24 15:30:30.745+00,false,63,Writer
8bf32c3a-ec14-4492-a3da-afc4445c88c5,409857,yerbearserker,yerbearserker.base.eth 🏛️,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/cfe71d9e-47b8-46cd-93ca-53358e41c600/original,,"[""0xc77d66286d8832112225de79717fbaac4727a901"",""0x6851dc5e4af118f7821bb798df56866cd1491f43"",""0x5451162a7d77effd4c466f1316f252b634f982c0"",""0xc40f84431d465747f4642216a6006082f67ed645""]",0.99,3411,1635,true,false,2026-01-16 18:21:50.761+00,2026-01-16 18:21:50.83131+00,2026-02-24 15:30:51.887918+00,{},,0.8000,214,"[""Top Trader"",""Top Builder/Dev"",""Top Clanker Ecosystem Evangelist""]",2026-01-16 18:21:50.761+00,"Jordan Oram - Empire Builder Co-founder 🏛️ | No-code tools to help you go from Dream to Empire | Supporting Creators, Builders & Founders 🧉

/gmyerb",,"geo:51.76,19.46",yerbearserker,,0x6851dc5e4af118f7821bb798df56866cd1491f43,2,2025-07-16 12:23:39.809+00,,1606,1032,true,yerbearserker.base.eth 🏛️🔮🧉,2026-02-24 15:30:51.839+00,false,63,Writer
97239d9b-00e7-4c37-bced-48b5da24eddf,214746,jvhbo,Jvhbo.base.eth,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/3a7e672c-8ba9-496e-e651-4a27281a1500/original,,"[""0x571f87a04bb292f905a628e06e1f15bb8c32e77b"",""0x2a9585da40de004d6ff0f5f12cfe726bd2f98b52"",""0x9bd539603dc027d813de46047abd7c2f1578b774"",""0x96763b337e0c4c2c40b865490a3667c1daf7cb61"",""0x89b0e4670c44246cc9c2d86d04c34d91064311ed"",""0x22e0f45ca18c6170cb7a0c33848bceeca8aa6304"",""0xd024c93588fb2fc5da321eba704d2302d2c9443a"",""0x3c33d382625d78417c6f9d7ac0794de844ae5a63"",""0x6379aa9139b34e41581c6d27ad21a9aab3bfb649""]",0.95,2126,935,true,false,2026-03-15 04:14:51.255+00,2026-01-22 09:50:19.832402+00,2026-03-20 01:02:54.985942+00,{},,0.6770,2030,[],2026-03-15 04:14:51.255+00,"Building a meme app /vibe-most-wanted
$VBMS (0xb03439567cD22f278B21e1FFcDFB8E1696763827) is a token in the bonding curve on the @VibeMarket , be careful",https://farcaster.xyz/?launchFrameUrl=https://fartree.vercel.app/profile/214746,"geo:-14.67,-39.38",lowprofile_eth,,0x2a9585da40de004d6ff0f5f12cfe726bd2f98b52,2,2025-08-21 03:45:43.097+00,2026-03-20 01:02:54.8+00,534,2485,true,joaovitorhbo,2026-03-15 04:14:55.946+00,false,63,Writer
98a70dc9-7d92-40b3-941d-aa395e238ec8,295522,liorabase.eth,Liora,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/102f60af-3cf1-470e-7dab-a9bd21e55600/original,,"[""0xcda3b4b552cb95e48e119926bd10fecf014ef5e1"",""0xb74ffa2dd74c77e1f9bd98dabde7d0cd359cfd42"",""0x70292fba0395858a800167797a7e8a8765397db8""]",0.92,1420,580,true,false,2026-01-16 16:58:13.47+00,2026-01-16 16:58:13.536457+00,2026-02-24 15:20:39.324787+00,{},,0.6410,3429,[],2026-02-11 20:26:06.32+00,"just a Poster of anything about base.
-

Working on: https://community.walletconnect.com/communityhub",https://base.app/profile/lioraa,"geo:40.71,-74.01",liora_base,,0xcda3b4b552cb95e48e119926bd10fecf014ef5e1,2,2025-07-16 10:29:28.295+00,,1542,242,true,Liora.base.eth,2026-02-24 15:20:39.203+00,false,63,Writer
9c30a34d-98c8-41c3-aa52-48c4e8e57a6c,1023723,yazhisaisivanath,Yazhisai Sivanathan,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/5d797ea6-2eb9-4d85-be19-49ac21341200/rectcrop3,,"[""0x244340775337a91b4ec5e0a3cd5327dd4eac8420"",""0xf2528f2d48f553355cd76ed6178d3ae5f6e0a077"",""0x8c89ea49e21c720bfede67e19088dc2c468997c4""]",0.99,1319,112,true,false,2026-02-04 09:22:15.337+00,2026-02-04 09:22:15.398281+00,2026-02-24 16:28:12.945453+00,{},,0.6400,3474,"[""Top Trader"",""Top Builder/Dev"",""Top Clanker Ecosystem Evangelist""]",2026-02-04 09:22:15.337+00,"Building $SECOND 

Mineable Cryptocurrency on Base.",https://seconds.money,,yazhisaisivanat,,0x8c89ea49e21c720bfede67e19088dc2c468997c4,2,2025-07-20 15:21:26.864+00,,973,69,true,yazhisaisivanathan.base.eth,2026-02-24 16:28:12.902+00,false,63,Writer
e97c9fad-657f-4f7d-a5af-5baa5c3de727,4703,bytebot,Colin Charles,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/124634f5-5d2f-40ba-1dd1-9550f6288000/original,,"[""0x2d66512827458d7a989eaa1a7da2ebf1cb7d640d"",""0x54fc69af62b0bf7665e820c0a35c644d849b0097""]",0.99,1911,886,true,false,2026-01-30 15:02:08.709+00,2026-01-30 15:02:08.773801+00,2026-02-24 15:09:23.647662+00,{},,0.8010,216,"[""Top Trader"",""Top Builder/Dev"",""Top Clanker Ecosystem Evangelist""]",2026-01-30 15:02:08.709+00,"Applied AI, open source developer, databases, data, vibe coding (sic.), remote. 

itinerant businessperson. globalist.

Currently building Mitsukeru.",,"geo:3.15,101.69",bytebot,,0x2d66512827458d7a989eaa1a7da2ebf1cb7d640d,2,2025-07-16 12:12:04.787+00,,6470,4187,true,Colin Charles,2026-02-24 15:09:23.601+00,false,63,Writer
eaf4015c-e511-41de-bb92-7578d9a256e7,333517,kraken8.eth,Kraken 🔵  🟡,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/e8a07135-d622-45d5-1155-53e81fbebe00/original,,"[""0x8a608e9617d24edcef15c0426b7189a88cc73ae5"",""0xe14ca0632c5430abddd40ba077da5fba8821a950"",""0x1314a89c609c1be20b6dfc0a7acebbd1d45530ca"",""0x58a8dcf29be11ffba457b998a5be6429cf2e1416"",""0xc608c73f78d1fbb43d5e80622d852c9a39e81f6b""]",0.98,4283,653,true,false,2026-03-24 12:12:04.413+00,2026-02-06 08:19:46.557972+00,2026-03-26 07:56:40.517611+00,{},,0.7580,,,2026-03-24 12:12:04.413+00,"Builder | Degen | Advisor & fan of crypto |
Founder /travel-ukraine",,,drei3180,,0xc608c73f78d1fbb43d5e80622d852c9a39e81f6b,2,2025-07-16 10:47:49.427+00,2026-03-26 07:56:32.653+00,1491,843,true,Kraken,2026-03-26 07:56:40.431+00,false,63,Writer
05edb78a-c064-4f42-92fb-ebde39ea085e,628616,leonard-fuu,Leonard,https://d1kgk9u8ytew77.cloudfront.net/ipfs/bafybeiefdh5ryzudhw2y2qvhqbigxigmx4kqkrabqqlnsv3twiz6mphida/2493.png,,"[""0xbc1973a951c70a3d8410aa41a65033abb0155863"",""0x7b2e30669fccb7de8e1044b8795cc2e9e4a3e5b3"",""0xa6432ac2d3ca233464af20df162588673ba43d2f""]",0.90,1327,823,true,false,2026-01-28 12:29:19.332+00,2026-01-28 12:29:19.396348+00,2026-02-24 16:27:05.844745+00,{},,0.7060,1240,[],2026-01-28 12:29:19.332+00,"FID: 628616
Teacher in real life 🪪
Secretary at https://s.id/Koperasimalbar",https://zora.co/@leonard_fuu,"geo:-3.32,114.59",ordibad,,0x7b2e30669fccb7de8e1044b8795cc2e9e4a3e5b3,2,2025-07-19 08:26:12.681+00,,1002,1355,true,Leonard,2026-02-24 16:27:05.793+00,false,62,Writer
3afda8ba-5c44-4ede-89b9-7cc7392e4b7f,367639,abdsyl,Abdullah,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/7531bf2f-3b5a-40e1-538a-e5fdbb256c00/original,,"[""0xb85d31b6f1f44c0d113bdca6b550e773b24d345d"",""0x3b81babf4faec56bc60423e20f60a5da5617fcd1"",""0x08be5fb0bf57e08977cef8de47a5f1e76df964e1""]",0.97,2171,704,true,false,2026-02-15 00:26:27.451+00,2026-02-15 00:26:27.520138+00,2026-02-24 15:26:54.092065+00,{},,0.6700,2238,[],2026-02-15 00:26:27.451+00,"mom says I'm cool.

linktr.ee/abdlhsyl

https://manifold.gallery/abdsyl/curation/abdsyl?utm_source=manifold_studio&utm_medium=app_summary&ut",,,abdlhsyl,,0x08be5fb0bf57e08977cef8de47a5f1e76df964e1,2,2025-07-16 11:01:56.224+00,,6042,987,true,abdsyl,2026-02-24 15:26:54.043+00,false,62,Writer
52262897-71a0-46f8-9666-a0a591738e90,324497,fabianospeziari,Fabiano Speziari,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/a9caee5a-52ca-417e-66aa-d32f01162100/original,,"[""0x36bd6221c2016371c3af00071726578b91acb007"",""0xfac263ba808efe50cbc87dd93c040a70b9dd697f"",""0xaddde02299e743b07c2c1785a26b7bf81b96ca25""]",0.96,1650,1382,true,false,2026-01-27 18:06:55.151+00,2026-01-27 18:06:55.220659+00,2026-02-24 15:24:30.399432+00,{},,0.7110,1121,"[""Top Trader"",""Top Clanker Ecosystem Evangelist""]",2026-01-27 18:06:55.151+00,"OG Artist. Living somewhere on a clod, poised between the tangibible and the digital. 
https://linktr.ee/fabianospeziari",,,fabianospeziari,,0xfac263ba808efe50cbc87dd93c040a70b9dd697f,2,2025-07-16 13:19:43.542+00,,8702,6214,true,fabianospeziari,2026-02-24 15:24:30.282+00,false,62,Writer
5306e630-b3c8-480a-8691-e77344e9c9e5,16863,kuusho,Kuusho (peak cringe arc) ↑,https://d1kgk9u8ytew77.cloudfront.net/ipfs/bafybeiefdh5ryzudhw2y2qvhqbigxigmx4kqkrabqqlnsv3twiz6mphida/1460.png,,"[""0x1ac2978bab1d05de5eec1a7f30748e0164c70186"",""0xa02f47c81f411e572aeb58f6056512657559b40e"",""0x35fdf5c07445c4aea78de94970db73053ff64488"",""0x42a94a6b7b8b87fba4b7c16504a3a681f1dd543e"",""0xc0e589192beaba0480bc82f8085c2f7be502fcd7""]",0.98,2296,1204,true,false,2026-01-25 11:19:50.756+00,2026-01-25 11:19:50.818308+00,2026-02-24 15:11:24.891738+00,{},,0.7470,598,[],2026-01-25 11:19:50.756+00,Chef @protardio,,,chefkuusho,,0x35fdf5c07445c4aea78de94970db73053ff64488,2,2025-07-16 12:07:55.041+00,,1991,1433,true,K (protardio/acc),2026-02-24 15:11:24.844+00,false,62,Reader
55c6e7a8-3655-4162-b1ce-41bca51ee8ad,277636,hustletrees,hustletrees 🎩🐹🔵,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/ca13487c-fc33-4346-9b07-88bee4fce100/original,,"[""0xf6e9c766cad8b6ecf06accf64b57f92995be6e50"",""0xe483f7c09b4707e423f621c0d7453fb2c7eabc03"",""0xa09c2b4c50d70664ff1386cac6bc3696674f3605"",""0xebd722b18e0324d646bfc153b048fcdc681ac4f7""]",0.99,1930,1941,true,false,2026-01-28 00:47:33.529+00,2026-01-28 00:47:33.603093+00,2026-02-24 15:18:53.740713+00,{},,0.6910,1574,[],2026-01-28 00:47:33.529+00,artist | collector | sustainability | rektmfer,,"geo:32.78,-96.80",lfgweb3,,0xa09c2b4c50d70664ff1386cac6bc3696674f3605,2,2025-07-16 17:34:42+00,2026-02-01 02:30:43.946+00,6370,5239,true,hustletrees,2026-02-24 15:18:53.683+00,false,62,Reader
7d0c69d6-7837-4a1d-a182-449900c87e87,213559,mustang,Mustang,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/22581288-06c9-4f58-5c22-fcf5aa1d1100/original,,"[""0x4cf6e70a9918ad86899c2c902312eb761a1e7776"",""0x58e5c387c541ba7c4b04f126adb778fb02715afa"",""0x4b8e385ee27545cd5e90ccb8c67a232143559708"",""0xebcba9b988271fd40de145e8330ca5535be63078"",""0x95c2bc523d5037d09325f0af99e3623d7349c7b2"",""0xc0e1f055027ac30b203b313d1a48b7b99e2caba2"",""0x04d99c3d1b24f2961dbe5ee5600ea824c8ec8744""]",0.97,2443,1516,true,false,2026-02-16 03:11:08.182+00,2026-01-21 08:25:09.337615+00,2026-03-26 20:00:54.109132+00,{},,0.6710,2218,[],2026-03-20 03:44:52.822+00,graffiti artist,,,lawlingo,,0x58e5c387c541ba7c4b04f126adb778fb02715afa,2,2025-07-16 12:22:21.565+00,2026-02-16 03:11:08.182+00,3529,6061,true,lawlingo.base.eth,2026-03-26 20:00:54.04+00,false,62,Reader
96fe9da5-630e-4a5b-8202-79e70c67d62e,218957,genuinejack,GENUINE JACK,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/533a424d-d6f8-4c6a-30ec-7658555db700/original,,"[""0x0160fe82ea10457f16a1dca34e305be770869d98"",""0x1fbbbb6bc0b66e9bcb4cbb4924f6f49c41f3cfd0"",""0xc4ded7e444c18f6b88f884671abf2e583fd23a71"",""0x74ef29edce431d1d87fc914a65a0cfb4bcfc1d21""]",0.99,1460,574,true,false,2026-01-27 17:52:43.682+00,2026-01-27 17:52:43.750601+00,2026-02-24 15:12:38.668749+00,{},,0.7610,474,"[""Top Builder/Dev""]",2026-01-27 17:52:43.682+00,genuinely curious. working on /higher-market ↑ | 🟠 say hello 👋,,,genuinejack,,0x1fbbbb6bc0b66e9bcb4cbb4924f6f49c41f3cfd0,2,2025-07-16 12:19:18.031+00,,5170,567,true,GENUINE JACK,2026-02-24 15:12:38.608+00,false,62,Writer
e1df70c0-dff6-4419-8279-aa20a94dcca3,426167,kenjiquest,Kenji,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/7e9fb946-2386-4a13-9696-bb05a6a32b00/original,,"[""0x99a5aed1bd83a7162223d34b4ee43f54284afc7e"",""0x59479108adfd232aa3f2af184639fa0e08f24dde"",""0x06731da8933b8017189e85f414738a1c6c15a679"",""0x9cbecb3cb43f7999f44094b99154603450d0fbe7"",""0xd910aa1cba759f664b2d4bcb30c6ea67a9fc2bde""]",0.99,2880,2004,true,false,2026-03-20 23:05:54.742+00,2026-01-21 09:43:22.819743+00,2026-03-20 23:06:02.63188+00,{},,0.7460,616,"[""Top Trader"",""Top Clanker Ecosystem Evangelist""]",2026-03-20 07:44:51.224+00,Host /videogamemusic - Warpcast Peeps Podcaster - Weekly Comic Fwarkast! - Mod /ogiri - Casts in ENG/JP,,,kenjiquest,,0x59479108adfd232aa3f2af184639fa0e08f24dde,2,2025-07-16 22:35:18.37+00,2026-03-20 23:05:54.742+00,1286,800,true,Kenji,2026-03-20 07:45:04.175+00,false,62,Reader
f6394ae2-16e9-4e98-abae-87a6e2353fcc,15268,sashelka,Sashelka 🖤🩸,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/2f50cc68-4498-4712-860f-d73fddab1d00/original,,"[""0x154fa6972f3c9eea2adb2e10b512440761e808e7"",""0xd55fbe316892e1e6b4f9a40a82c03a4048c521f8"",""0x0fc1e682f966e272599bcc53cf4f8622303aef0e""]",0.98,1611,1040,true,false,2026-01-28 11:43:21.072+00,2026-01-28 11:43:21.137609+00,2026-02-24 15:11:20.889656+00,{},,0.7000,1361,[],2026-02-14 10:54:38.235+00,"• Multidisciplinary Artist 
• Photographer 
• Dark Art lover 🖤 
• Woman without a parachute🤍

red3.me/sashelka.eth",,"geo:52.48,-1.89",sashelka,,0x154fa6972f3c9eea2adb2e10b512440761e808e7,2,2025-07-16 11:02:27.008+00,,6149,3553,true,Sashelka♡🖤🩸,2026-02-24 15:11:20.845+00,false,62,Writer
fa1f5882-50c4-4622-a5a7-b6e06931627f,230238,mvr,mvr 🐹,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/4b6228ac-5a61-4429-675d-b8d62665a300/original,,"[""0xa272bc9d6f462f4f08849adeaf6e49a5d4430c38"",""0xd4bf6958538f26266ef2a32db47d296323734b5a"",""0x1be1271398c355d23c3695a00a6334a1f89b6eec""]",0.99,7440,1980,true,false,2026-01-18 14:23:36.727+00,2026-01-18 14:23:36.79071+00,2026-03-27 06:51:53.187845+00,{},,0.7800,313,"[""Top Trader"",""Top Builder/Dev"",""Top Clanker Ecosystem Evangelist""]",2026-01-18 14:23:36.727+00,"day job pays the bills, night job builds the future",https://hamst.art,"geo:52.37,4.90",hamsteronbase,,0xa272bc9d6f462f4f08849adeaf6e49a5d4430c38,2,2025-07-16 12:53:42.194+00,,226,254,false,mvr,2026-03-27 06:51:53.122+00,false,62,Writer
fc7713ad-e7cc-4493-95ff-13d8a623868e,238032,5050,aqil.base.eth🎩,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/89bd654e-647f-4a4a-1640-6430701fd300/original,,"[""0x0c2dfa034db57e9028683231fe7a62c1c36018d5"",""0xf980bb10341b80b11e5f774a8e2495f38783b75a"",""0x20e294dbf171c4f5c30db41acec2af3632655256"",""0x441a3e213b2b5bb696a222a90671a5556e19e85b"",""0xe918757829cd9b5d17be2ca4a98b21117664514e""]",0.95,6888,6756,true,false,2026-03-28 19:59:16.081+00,2026-01-21 10:47:21.063953+00,2026-03-28 19:59:19.510453+00,{},,0.6510,,,2026-03-28 19:59:16.081+00,"Testing smart contracts & protocols 🔍 | Decentralization believer💪 | Learning chains & tools non-stop 🛠️ |

https://app.ethos.network/profile/x/IAMAQIL95",,"geo:18.96,72.83",iamaqil95,,0x441a3e213b2b5bb696a222a90671a5556e19e85b,2,2025-07-16 20:00:55.921+00,2026-03-28 19:59:16.081+00,1921,6346,true,AQIL,2026-03-28 19:59:19.443+00,false,62,Reader
1e0d41fa-8c60-4b27-a376-08276db56967,8109,victoctero,Victor 🎩🚴↑,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/7ea427ba-3462-4351-b77c-160b375d1b00/original,,"[""0xbef65bf144bdea1667a74f14ad552c751ad4c056"",""0xbc9b50d89af9cbeff1652f8e4b2052e12efe9915""]",0.99,5667,1736,true,false,2026-01-31 20:00:56.156+00,2026-01-31 20:00:56.232377+00,2026-02-24 15:10:54.094341+00,{},,0.7330,761,"[""Top Builder/Dev""]",2026-01-31 20:00:56.156+00,People | Ideas | Brands @brnd FLOC* @floc,https://wearefloc.com,"geo:45.65,8.19",victoctero,,0xbc9b50d89af9cbeff1652f8e4b2052e12efe9915,2,2025-07-16 16:31:19.383+00,,215,1101,false,Victoctero (🎩on FC),2026-02-24 15:10:54.05+00,false,61,Writer
